id,year,title,event_type,authors
2642,2004,Adaptive Discriminative Generative Model and Its Applications,,"['Ming-Hsuan Yang', 'David A. Ross', 'Jongwoo Lim', 'Ruei-sung Lin']"
2643,2004,Hierarchical Bayesian Inference in Networks of Spiking Neurons,,['Rajesh P. Rao']
2644,2004,A Temporal Kernel-Based Model for Tracking Hand Movements from Neural Activities,,"['Eilon Vaadia', 'Yoram Singer', 'Koby Crammer', 'Lavi Shpigelman', 'Rony Paz']"
2645,2004,Confidence Intervals for the Area Under the ROC Curve,,"['Corinna Cortes', 'Mehryar Mohri']"
2646,2004,Face Detection --- Efficient and Rank Deficient,,"['Bernhard Sch?lkopf', 'Matthias O. Franz', 'G?khan H. Bakir', 'Wolf Kienzle']"
2647,2004,Non-Local Manifold Tangent Learning,,"['Yoshua Bengio', 'Martin Monperrus']"
2648,2004,Semi-Markov Conditional Random Fields for Information Extraction,,"['William W. Cohen', 'Sunita Sarawagi']"
2649,2004,Optimal Information Decoding from Neuronal Populations with Specific Stimulus Selectivity,,"['Marcelo A. Montemurro', 'Stefano Panzeri']"
265,1989,The Cocktail Party Problem: Speech/Data Signal Separation Comparison between Backpropagation and SONN,,"['Manoel Fernando Tenorio', 'John Kassebaum', 'Christoph Schaefers']"
2650,2004,Newscast EM,,"['Nikos Vlassis', 'Wojtek Kowalczyk']"
2651,2004,Multiple Relational Embedding,,"['Geoffrey E. Hinton', 'Roland Memisevic']"
2652,2004,Conditional Random Fields for Object Recognition,,"['Trevor Darrell', 'Michael Collins', 'Ariadna Quattoni']"
2653,2004,A Topographic Support Vector Machine: Classification Using Local Label Configurations,,"['Klaus Obermayer', 'Johannes Mohr']"
2654,2004,Surface Reconstruction using Learned Shape Models,,"['Jan E. Solem', 'Fredrik Kahl']"
2655,2004,Maximum-Margin Matrix Factorization,,"['Tommi S. Jaakkola', 'Nathan Srebro', 'Jason Rennie']"
2656,2004,Outlier Detection with One-class Kernel Fisher Discriminants,,['Volker Roth']
2657,2004,Class-size Independent Generalization Analsysis of Some Discriminative Multi-Category Classification,,['Tong Zhang']
2658,2004,Generative Affine Localisation and Tracking,,"['Andrew Blake', 'John Winn']"
2659,2004,Learning Syntactic Patterns for Automatic Hypernym Discovery,,"['Andrew Y. Ng', 'Daniel Jurafsky', 'Rion Snow']"
266,1989,Neurally Inspired Plasticity in Oculomotor Processes,,['Paul A. Viola']
2660,2004,An Information Maximization Model of Eye Movements,,"['Jitendra Malik', 'James M. Coughlan', 'Laura W. Renninger', 'Preeti Verghese']"
2661,2004,Expectation Consistent Free Energies for Approximate Inference,,"['Manfred Opper', 'Ole Winther']"
2662,2004,Methods Towards Invasive Human Brain Computer Interfaces,,"['Bernhard Sch?lkopf', 'Thomas N. Lal', 'N. J. Hill', 'Niels Birbaumer', 'Thilo Hinterberger', 'Guido Widman', 'Michael Schr?der', 'Wolfgang Rosenstiel', 'Christian E. Elger']"
2663,2004,Contextual Models for Object Detection Using Boosted Random Fields,,"['William T. Freeman', 'Kevin P. Murphy', 'Antonio Torralba']"
2664,2004,Dynamic Bayesian Networks for Brain-Computer Interfaces,,"['Rajesh P. Rao', 'Pradeep Shenoy']"
2665,2004,Hierarchical Eigensolver for Transition Matrices in Spectral Methods,,"['Chakra Chennubhotla', 'Allan D. Jepson']"
2666,2004,An Investigation of Practical Approximate Nearest Neighbor Algorithms,,"['Andrew W. Moore', 'Alexander G. Gray', 'Ke Yang', 'Ting Liu']"
2667,2004,Using Random Forests in the Structured Language Model,,"['Peng Xu', 'Frederick Jelinek']"
2668,2004,A Hidden Markov Model for de Novo Peptide Sequencing,,"['Joachim M. Buhmann', 'Volker Roth', 'Bernd Fischer', 'Jonas Grossmann', 'Sacha Baginsky', 'Wilhelm Gruissem', 'Franz Roos', 'Peter Widmayer']"
2669,2004,Maximal Margin Labeling for Multi-Topic Text Categorization,,"['Eisaku Maeda', 'Hideto Kazawa', 'Tomonori Izumitani', 'Hirotoshi Taira']"
267,1989,Recognizing Hand-Printed Letters and Digits,,"['Gale Martin', 'James A. Pittman']"
2670,2004,A Second Order Cone programming Formulation for Classifying Missing Data,,"['Alex J. Smola', 'Chiranjib Bhattacharyya', 'Pannagadatta K. Shivaswamy']"
2671,2004,At the Edge of Chaos: Real-time Computations and Self-Organized Criticality in Recurrent Neural Networks,,"['Thomas Natschl?ger', 'Robert A. Legenstein', 'Nils Bertschinger']"
2672,2004,Exponential Family Harmoniums with an Application to Information Retrieval,,"['Geoffrey E. Hinton', 'Max Welling', 'Michal Rosen-zvi']"
2673,2004,Convergence and No-Regret in Multiagent Learning,,['Michael Bowling']
2674,2004,Maximising Sensitivity in a Spiking Network,,"['Anthony J. Bell', 'Lucas C. Parra']"
2675,2004,Probabilistic Computation in Spiking Populations,,"['Richard S. Zemel', 'Peter Dayan', 'Rama Natarajan', 'Quentin J. Huys']"
2676,2004,Using the Equivalent Kernel to Understand Gaussian Process Regression,,"['Peter Sollich', 'Christopher Williams']"
2677,2004,Exponentiated Gradient Algorithms for Large-margin Structured Classification,,"['Peter L. Bartlett', 'David A. McAllester', 'Michael Collins', 'Ben Taskar']"
2678,2004,Probabilistic Inference of Alternative Splicing Events in Microarray Data,,"['Brendan J. Frey', 'Quaid D. Morris', 'Ofer Shai', 'Qun Pan', 'Christine Misquitta', 'Benjamin J. Blencowe']"
2679,2004,Message Errors in Belief Propagation,,"['Alexander T. Ihler', 'Alan S. Willsky', 'John W. Fisher']"
268,1989,A Computational Basis for Phonology,,"['David S. Touretzky', 'Deirdre W. Wheeler']"
2680,2004,New Criteria and a New Algorithm for Learning in Multi-Agent Systems,,"['Rob Powers', 'Yoav Shoham']"
2681,2004,Proximity Graphs for Clustering and Manifold Learning,,"['Richard S. Zemel', 'Miguel ?. Carreira-Perpi??n']"
2682,2004,Optimal sub-graphical models,,"['Jeff A. Bilmes', 'Mukund Narasimhan']"
2683,2004,Rate- and Phase-coded Autoassociative Memory,,"['Peter Dayan', 'M?t? Lengyel']"
2684,2004,Joint MRI Bias Removal Using Entropy Minimization Across Images,,"['Erik G. Learned-miller', 'Parvez Ahammad']"
2685,2004,The Laplacian PDF Distance: A Cost Function for Clustering in a Kernel Feature Space,,"['Robert Jenssen', 'Deniz Erdogmus', 'Jose Principe', 'Torbj?rn Eltoft']"
2686,2004,Efficient Kernel Discriminant Analysis via QR Decomposition,,"['Vladimir Cherkassky', 'Tao Xiong', 'Jieping Ye', 'Qi Li', 'Ravi Janardan']"
2687,2004,Multi-agent Cooperation in Diverse Population Games,,"['K. Wong', 'S. W. Lim', 'Z. Gao']"
2688,2004,Modelling Uncertainty in the Game of Go,,"['David MacKay', 'Thore Graepel', 'David H. Stern']"
2689,2004,Modeling Nonlinear Dependencies in Natural Images using Mixture of Laplacian Distribution,,"['Hyun J. Park', 'Te W. Lee']"
269,1989,Predicting Weather Using a Genetic Memory: A Combination of Kanerva's Sparse Distributed Memory with Holland's Genetic Algorithms,,['David Rogers']
2690,2004,On-Chip Compensation of Device-Mismatch Effects in Analog VLSI Neural Networks,,"['Chris Diorio', 'Miguel Figueroa', 'Seth Bridges']"
2691,2004,Hierarchical Distributed Representations for Statistical Language Modeling,,"['Lawrence K. Saul', 'John Blitzer', 'Fernando Pereira', 'Kilian Q. Weinberger']"
2692,2004,Limits of Spectral Clustering,,"['Olivier Bousquet', 'Mikhail Belkin', 'Ulrike V. Luxburg']"
2693,2004,Semi-parametric Exponential Family PCA,,"['Sajama Sajama', 'Alon Orlitsky']"
2694,2004,Saliency-Driven Image Acuity Modulation on a Reconfigurable Array of Spiking Silicon Neurons,,"['Gert Cauwenberghs', 'Ralph Etienne-Cummings', 'R. J. Vogelstein', 'Udayan Mallik', 'Eugenio Culurciello']"
2695,2004,Breaking SVM Complexity with Cross-Training,,"['L?on Bottou', 'Jason Weston', 'G?khan H. Bakir']"
2696,2004,Identifying Protein-Protein Interaction Sites on a Genome-Wide Scale,,"['Daphne Koller', 'Asa Ben-Hur', 'Eran Segal', 'Haidong Wang', 'Douglas L. Brutlag']"
2697,2004,Theory of localized synfire chain: characteristic propagation speed of stable spike pattern,,"['Masato Okada', 'Kosuke Hamaguchi', 'Kazuyuki Aihara']"
2698,2004,Sharing Clusters among Related Groups: Hierarchical Dirichlet Processes,,"['Michael I. Jordan', 'Matthew J. Beal', 'David M. Blei', 'Yee W. Teh']"
2699,2004,Optimal Aggregation of Classifiers and Boosting Maps in Functional Magnetic Resonance Imaging,,"['Vladimir Koltchinskii', 'Manel Mart?nez-ram?n', 'Stefan Posse']"
27,1987,Bit-Serial Neural Networks,,"['Alan F. Murray', 'Anthony V. W. Smith', 'Zoe F. Butler']"
270,1989,Coupled Markov Random Fields and Mean Field Theory,,"['Davi Geiger', 'Federico Girosi']"
2700,2004,Generalization Error Bounds for Collaborative Prediction with Low-Rank Matrices,,"['Tommi S. Jaakkola', 'Nathan Srebro', 'Noga Alon']"
2701,2004,Algebraic Set Kernels with Application to Inference Over Local Image Representations,,"['Amnon Shashua', 'Tamir Hazan']"
2702,2004,Nonparametric Transforms of Graph Kernels for Semi-Supervised Learning,,"['Zoubin Ghahramani', 'John D. Lafferty', 'Jaz Kandola', 'Xiaojin Zhu']"
2703,2004,The Cerebellum Chip: an Analog VLSI Implementation of a Cerebellar Model of Classical Conditioning,,"['Giacomo Indiveri', 'J?rg Kramer', 'Paul F. Verschure', 'Constanze Hofstoetter', 'Manuel Gil', 'Kynan Eng', 'Matti Mintz']"
2704,2004,VDCBPI: an Approximate Scalable Algorithm for Large POMDPs,,"['Craig Boutilier', 'Pascal Poupart']"
2705,2004,A Generalized Bradley-Terry Model: From Group Competition to Individual Skill,,"['Chih-jen Lin', 'Ruby C. Weng', 'Tzu-kuo Huang']"
2706,2004,Making Latin Manuscripts Searchable using gHMM's,,"['David A. Forsyth', 'Yee W. Teh', 'Jaety Edwards', 'Roger Bock', 'Michael Maire', 'Grace Vesom']"
2707,2004,Neural Network Computation by In Vitro Transcriptional Circuits,,"['Jongmin Kim', 'John Hopfield', 'Erik Winfree']"
2708,2004,Who's In the Picture,,"['David A. Forsyth', 'Alexander C. Berg', 'Tamara L. Berg', 'Jaety Edwards']"
2709,2004,Semigroup Kernels on Finite Sets,,"['Jean-philippe Vert', 'Marco Cuturi']"
2710,2004,Bayesian Regularization and Nonnegative Deconvolution for Time Delay Estimation,,"['Daniel D. Lee', 'Yuanqing Lin']"
2711,2004,Similarity and Discrimination in Classical Conditioning: A Latent Variable Account,,"['David S. Touretzky', 'Aaron C. Courville', 'Nathaniel D. Daw']"
2712,2004,A Harmonic Excitation State-Space Approach to Blind Separation of Speech,,"['Rasmus K. Olsson', 'Lars K. Hansen']"
2713,2004,The Entire Regularization Path for the Support Vector Machine,,"['Robert Tibshirani', 'Ji Zhu', 'Saharon Rosset', 'Trevor J. Hastie']"
2714,2004,Harmonising Chorales by Probabilistic Inference,,"['Christopher Williams', 'Moray Allan']"
2715,2004,Theories of Access Consciousness,,"['Michael C. Mozer', 'Michael D. Colagrosso']"
2716,2004,Bayesian inference in spiking neurons,,['Sophie Deneve']
2717,2004,Binet-Cauchy Kernels,,"['Alex J. Smola', 'S.v.n. Vishwanathan']"
2718,2004,Semi-supervised Learning on Directed Graphs,,"['Thomas Hofmann', 'Bernhard Sch?lkopf', 'Denny Zhou']"
2719,2004,On Semi-Supervised Classification,,"['M?rio Figueiredo', 'Balaji Krishnapuram', 'David Williams', 'Ya Xue', 'Lawrence Carin', 'Alexander J. Hartemink']"
272,1989,Reading a Neural Code,,"['William Bialek', 'Fred Rieke', 'Robert R. de Ruyter van Steveninck', 'David Warland']"
2720,2004,Trait Selection for Assessing Beef Meat Quality Using Non-linear SVM,,"['Juan Coz', 'Gustavo F. Bay?n', 'Jorge D?ez', 'Oscar Luaces', 'Antonio Bahamonde', 'Carlos Sa?udo']"
2721,2004,Multiple Alignment of Continuous Time Series,,"['Radford M. Neal', 'Sam T. Roweis', 'Jennifer Listgarten', 'Andrew Emili']"
2722,2004,"Learning, Regularization and Ill-Posed Inverse Problems",,"['Lorenzo Rosasco', 'Andrea Caponnetto', 'Ernesto D. Vito', 'Francesca Odone', 'Umberto D. Giovannini']"
2723,2004,Resolving Perceptual Aliasing In The Presence Of Noisy Sensors,,"['Ronen I. Brafman', 'Guy Shani']"
2724,2004,Kernel Methods for Implicit Surface Modeling,,"['Bernhard Sch?lkopf', 'Joachim Giesen', 'Simon Spalinger']"
2725,2004,A Machine Learning Approach to Conjoint Analysis,,"['Olivier Chapelle', 'Za?d Harchaoui']"
2726,2004,??-norm Minimization for Basis Selection,,"['Bhaskar D. Rao', 'David P. Wipf']"
2727,2004,Planning for Markov Decision Processes with Sparse Stochasticity,,"['Sebastian Thrun', 'Geoffrey J. Gordon', 'Maxim Likhachev']"
2728,2004,Result Analysis of the NIPS 2003 Feature Selection Challenge,,"['Isabelle Guyon', 'Gideon Dror', 'Asa Ben-Hur', 'Steve Gunn']"
2729,2004,Mistake Bounds for Maximum Entropy Discrimination,,"['Philip M. Long', 'Xinyu Wu']"
273,1989,Speaker Independent Speech Recognition with Neural Networks and Speech Knowledge,,"['Yoshua Bengio', 'R?gis Cardin', 'Renato de Mori']"
2730,2004,Experts in a Markov Decision Process,,"['Yishay Mansour', 'Eyal Even-dar', 'Sham M. Kakade']"
2731,2004,Synergies between Intrinsic and Synaptic Plasticity in Individual Model Neurons,,['Jochen Triesch']
2732,2004,"Joint Tracking of Pose, Expression, and Texture using Conditionally Gaussian Filters",,"['Javier R. Movellan', 'John R. Hershey', 'Tim K. Marks', 'J. C. Roddey']"
2733,2004,Euclidean Embedding of Co-Occurrence Data,,"['Naftali Tishby', 'Gal Chechik', 'Amir Globerson', 'Fernando Pereira']"
2734,2004,Exploration-Exploitation Tradeoffs for Experts Algorithms in Reactive Environments,,"['Daniela D. Farias', 'Nimrod Megiddo']"
2735,2004,Learning Hyper-Features for Visual Identification,,"['Jitendra Malik', 'Andras D. Ferencz', 'Erik G. Learned-miller']"
2736,2004,Nonlinear Blind Source Separation by Integrating Independent Component Analysis and Slow Feature Analysis,,"['Tobias Blaschke', 'Laurenz Wiskott']"
2737,2004,Methods for Estimating the Computational Power and Generalization Capability of Neural Microcircuits,,"['Wolfgang Maass', 'Robert A. Legenstein', 'Nils Bertschinger']"
2738,2004,Supervised Graph Inference,,"['Jean-philippe Vert', 'Yoshihiro Yamanishi']"
2739,2004,An Application of Boosting to Graph Classification,,"['Eisaku Maeda', 'Taku Kudo', 'Yuji Matsumoto']"
274,1989,On the Distribution of the Number of Local Minima of a Random Function on a Graph,,"['Pierre Baldi', 'Yosef Rinott', 'Charles Stein']"
2740,2004,Semi-supervised Learning by Entropy Minimization,,"['Yoshua Bengio', 'Yves Grandvalet']"
2741,2004,Validity Estimates for Loopy Belief Propagation on Binary Real-world Networks,,"['Hilbert J. Kappen', 'Joris M. Mooij']"
2742,2004,Incremental Algorithms for Hierarchical Classification,,"['Claudio Gentile', 'Nicol? Cesa-bianchi', 'Andrea Tironi', 'Luca Zaniboni']"
2743,2004,Support Vector Classification with Input Data Uncertainty,,"['Tong Zhang', 'Jinbo Bi']"
2744,2004,Synchronization of neural networks by mutual learning and its application to cryptography,,"['Ido Kanter', 'Einat Klein', 'Rachel Mislovaty', 'Andreas Ruttor', 'Wolfgang Kinzel']"
2745,2004,Beat Tracking the Graphical Model Way,,"['Nando D. Freitas', 'Dustin Lang']"
2746,2004,Common-Frame Model for Object Recognition,,"['Pietro Perona', 'Pierre Moreels']"
2747,2004,Responding to Modalities with Different Latencies,,"['Kenji Doya', 'Hiroyuki Nakahara', 'Fredrik Bissmarck', 'Okihide Hikosaka']"
2748,2004,Distributed Occlusion Reasoning for Tracking with Nonparametric Belief Propagation,,"['William T. Freeman', 'Erik B. Sudderth', 'Alan S. Willsky', 'Michael I. Mandel']"
2749,2004,Brain Inspired Reinforcement Learning,,"['Yoshua Bengio', 'Fran?cois Rivest', 'John Kalaska']"
275,1989,Generalization and Parameter Estimation in Feedforward Nets: Some Experiments,,"['N. Morgan', 'H. Bourlard']"
2750,2005,Dynamical Synapses Give Rise to a Power-Law Distribution of Neuronal Avalanches,,"['Anna Levina', 'Michael Herrmann']"
2751,2005,Learning Shared Latent Structure for Image Synthesis and Robotic Imitation,,"['Aaron Hertzmann', 'Rajesh P. Rao', 'Aaron Shon', 'Keith Grochow']"
2752,2005,Norepinephrine and Neural Interrupts,,"['Peter Dayan', 'Angela J. Yu']"
2753,2005,Nested sampling for Potts models,,"['Zoubin Ghahramani', 'David MacKay', 'Iain Murray', 'John Skilling']"
2754,2005,Recovery of Jointly Sparse Signals from Few Random Projections,,"['Michael B. Wakin', 'Marco F. Duarte', 'Shriram Sarvotham', 'Dror Baron', 'Richard G. Baraniuk']"
2755,2005,From Batch to Transductive Online Learning,,"['Sham Kakade', 'Adam Tauman Kalai']"
2756,2005,Consistency of one-class SVM and related algorithms,,"['Jean-philippe Vert', 'R?gis Vert']"
2757,2005,Generalized Nonnegative Matrix Approximations with Bregman Divergences,,"['Suvrit Sra', 'Inderjit S. Dhillon']"
2758,2005,A Hierarchical Compositional System for Rapid Object Detection,,"['Alan L. Yuille', 'Long Zhu']"
2759,2005,Analysis of Spectral Kernel Design based Semi-supervised Learning,,"['Tong Zhang', 'Rie Kubota Ando']"
276,1989,Non-Boltzmann Dynamics in Networks of Spiking Neurons,,"['William Bialek', 'Michael C. Crair']"
2760,2005,Q-Clustering,,"['Nebojsa Jojic', 'Jeff A. Bilmes', 'Mukund Narasimhan']"
2761,2005,A Bayesian Framework for Tilt Perception and Confidence,,"['Terrence J. Sejnowski', 'Peter Dayan', 'Odelia Schwartz']"
2762,2005,On the Convergence of Eigenspaces in Kernel Principal Component Analysis,,"['Laurent Zwald', 'Gilles Blanchard']"
2763,2005,A Probabilistic Interpretation of SVMs with an Application to Unbalanced Classification,,"['Samy Bengio', 'Yves Grandvalet', 'Johnny Mariethoz']"
2764,2005,The Information-Form Data Association Filter,,"['Sebastian Thrun', 'Brad Schumitsch', 'Gary Bradski', 'Kunle Olukotun']"
2765,2005,Representing Part-Whole Relationships in Recurrent Neural Networks,,"['H. S. Seung', 'Viren Jain', 'Valentin Zhigulin']"
2766,2005,Fixing two weaknesses of the Spectral Method,,['Kevin Lang']
2767,2005,Off-policy Learning with Options and Recognizers,,"['Richard S. Sutton', 'Satinder P. Singh', 'Doina Precup', 'Cosmin Paduraru', 'Anna Koop']"
2768,2005,An Alternative Infinite Mixture Of Gaussian Process Experts,,"['Simon Osindero', 'Edward Meeds']"
2769,2005,Fast biped walking with a reflexive controller and real-time policy searching,,"['Bernd Porr', 'Florentin W?rg?tter', 'Tao Geng']"
277,1989,Complexity of Finite Precision Neural Network Classifier,,"['Amir Dembo', 'Thomas Kailath', 'Kai-Yeung Siu']"
2770,2005,Affine Structure From Sound,,['Sebastian Thrun']
2771,2005,Comparing the Effects of Different Weight Distributions on Finding Sparse Representations,,"['Bhaskar D. Rao', 'David P. Wipf']"
2772,2005,Describing Visual Scenes using Transformed Dirichlet Processes,,"['William T. Freeman', 'Erik B. Sudderth', 'Alan S. Willsky', 'Antonio Torralba']"
2773,2005,Silicon growth cones map silicon retina,,"['Kwabena Boahen', 'Brian Taba']"
